latitude,longitude,neo_altitude,num_satellites,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
,,,00,26.9,28.24,51.7,958.86,-0.0,"15/02, 18:03:11"
,,,00,26.89,28.23,51.7,958.86,-0.0,"15/02, 18:03:21"
,,,00,26.92,28.26,51.79,958.86,-0.0,"15/02, 18:03:31"
,,,00,26.95,28.29,51.79,958.86,0.05,"15/02, 18:03:41"
,,,00,26.97,28.31,51.79,958.86,0.04,"15/02, 18:03:51"
,,,00,26.99,28.36,51.67,958.89,-0.0,"15/02, 18:04:01"
,,,00,27.03,28.4,51.77,958.89,-0.0,"15/02, 18:04:11"
,,,00,27.1,28.45,51.67,958.89,0.01,"15/02, 18:04:21"
,,,00,27.11,28.51,51.57,958.86,0.16,"15/02, 18:04:31"
,,,00,27.1,28.5,51.47,958.92,0.0,"15/02, 18:04:41"
,,,00,27.03,28.46,51.28,958.93,-0.0,"15/02, 18:04:51"
,,,00,26.99,28.31,51.18,958.94,-0.0,"15/02, 18:05:01"
,,,00,27.0,28.29,51.28,958.95,-0.01,"15/02, 18:05:11"
,,,00,27.0,28.35,51.28,958.91,-0.0,"15/02, 18:05:21"
,,,00,27.05,28.36,51.37,958.9,-0.0,"15/02, 18:05:31"
,,,00,27.05,28.38,51.47,958.9,0.0,"15/02, 18:05:41"
,,,00,27.05,28.39,51.47,958.88,0.03,"15/02, 18:05:51"
-33.368965,-70.69020833333333,522.9,04,27.03,28.42,51.28,958.89,0.1,"15/02, 18:06:01"
-33.368588333333335,-70.69021666666667,528.1,04,27.05,28.4,51.28,958.94,0.0,"15/02, 18:06:12"
-33.36841666666667,-70.69023166666666,532.1,05,27.05,28.42,51.28,958.9,-0.02,"15/02, 18:06:23"
-33.368536666666664,-70.69024,517.1,04,27.1,28.46,51.47,958.94,0.0,"15/02, 18:06:34"
-33.368433333333336,-70.690235,513.6,05,27.05,28.46,51.28,958.94,-0.0,"15/02, 18:06:45"
-33.36844166666667,-70.69024,508.9,05,27.05,28.45,51.28,958.92,0.02,"15/02, 18:06:56"
-33.36842166666667,-70.69028333333333,520.6,05,27.03,28.41,50.98,958.92,0.0,"15/02, 18:07:07"
-33.368388333333336,-70.690295,520.7,04,27.1,28.41,50.98,958.92,-0.0,"15/02, 18:07:18"
-33.368293333333334,-70.69033,538.7,04,27.0,28.35,50.88,958.94,0.1,"15/02, 18:07:29"
-33.368273333333335,-70.69036333333334,561.0,04,27.1,28.42,51.07,958.93,0.0,"15/02, 18:07:40"
-33.368136666666665,-70.69044833333334,598.3,04,26.99,28.39,50.88,958.94,-0.0,"15/02, 18:07:51"
-33.367936666666665,-70.69056333333333,625.3,03,26.96,28.28,50.81,958.97,0.08,"15/02, 18:08:02"
,,,00,26.95,28.21,50.9,958.91,-0.0,"15/02, 18:08:13"
-33.36854666666667,-70.69024833333333,524.2,04,26.84,28.21,50.9,958.95,0.01,"15/02, 18:08:24"
-33.368401666666664,-70.69031666666666,546.5,04,26.89,28.2,50.9,958.95,0.0,"15/02, 18:08:35"
-33.36852833333333,-70.69015,491.3,04,26.75,28.06,51.1,958.95,0.02,"15/02, 18:08:57"
-33.36851333333333,-70.69032,549.5,04,26.71,28.02,51.32,958.91,-0.0,"15/02, 18:09:19"
-33.368581666666664,-70.69029166666667,536.8,04,26.66,27.99,51.32,958.96,0.05,"15/02, 18:09:30"
-33.368521666666666,-70.69025666666667,526.3,04,26.56,27.92,51.42,958.95,-0.0,"15/02, 18:09:41"
-33.36842333333333,-70.69025833333333,531.9,04,26.6,27.84,51.72,958.9,0.05,"15/02, 18:10:03"
-33.368521666666666,-70.690275,539.2,04,26.58,27.88,51.82,958.95,0.0,"15/02, 18:10:14"
-33.368431666666666,-70.69021166666667,516.6,04,26.58,27.9,51.82,958.93,-0.0,"15/02, 18:10:25"
-33.36835166666667,-70.69014833333334,505.7,04,26.62,27.92,51.72,958.93,0.12,"15/02, 18:10:36"
-33.36837333333333,-70.69016,502.7,05,26.62,27.88,51.72,958.93,-0.0,"15/02, 18:10:47"
-33.36841,-70.69018,506.3,04,26.66,27.97,51.82,958.91,0.03,"15/02, 18:10:58"
-33.368445,-70.69020333333333,509.1,04,26.63,27.94,51.82,958.91,0.0,"15/02, 18:11:09"
-33.36848,-70.69021666666667,515.9,04,26.56,27.86,51.82,958.9,0.0,"15/02, 18:11:20"
-33.368536666666664,-70.69021833333333,522.6,04,26.6,27.91,51.92,958.93,0.09,"15/02, 18:11:31"
-33.36855666666666,-70.690225,532.5,04,26.55,27.86,51.92,958.91,-0.0,"15/02, 18:11:42"
-33.36856,-70.69024,533.2,04,26.41,27.66,52.14,958.87,0.0,"15/02, 18:11:53"
-33.368561666666665,-70.69023666666666,544.9,04,26.44,27.73,52.34,958.92,0.08,"15/02, 18:12:04"
-33.368495,-70.69024,553.9,04,26.33,27.6,52.44,958.92,-0.0,"15/02, 18:12:15"
-33.368555,-70.690275,550.3,04,26.22,27.49,52.56,958.88,0.01,"15/02, 18:12:26"
-33.36857666666667,-70.69034166666667,572.6,04,26.29,27.53,52.64,958.91,-0.0,"15/02, 18:12:37"
-33.368615,-70.69032,592.0,04,26.33,27.59,52.73,958.87,0.0,"15/02, 18:12:48"
-33.36859833333333,-70.69021333333333,568.3,04,26.31,27.56,52.64,958.87,0.06,"15/02, 18:12:59"
-33.368228333333334,-70.69044166666667,593.9,00,26.25,27.53,52.66,958.84,0.0,"15/02, 18:13:54"
,,,00,26.28,27.56,52.73,958.85,-0.0,"15/02, 18:14:05"
,,,00,26.31,27.62,52.73,958.87,0.0,"15/02, 18:14:16"
,,,00,26.37,27.7,52.73,958.85,-0.0,"15/02, 18:14:26"
,,,00,26.4,27.75,52.73,958.84,0.04,"15/02, 18:14:37"
,,,00,26.37,27.72,52.64,958.85,0.0,"15/02, 18:14:47"
,,,00,26.43,27.68,52.64,958.9,0.0,"15/02, 18:14:57"
,,,00,26.41,27.74,52.73,958.88,0.07,"15/02, 18:15:08"
,,,00,26.36,27.67,52.64,958.87,-0.0,"15/02, 18:15:18"
,,,00,26.4,27.69,52.54,958.86,0.0,"15/02, 18:15:29"
,,,00,26.37,27.66,52.54,958.86,-0.0,"15/02, 18:15:39"
,,,00,26.43,27.73,52.64,958.86,0.0,"15/02, 18:15:50"
,,,00,26.43,27.74,52.64,958.86,0.0,"15/02, 18:16:00"
,,,00,26.41,27.75,52.54,958.85,0.0,"15/02, 18:16:10"
,,,00,26.51,27.82,52.51,958.84,0.07,"15/02, 18:16:21"
,,,00,26.55,27.87,52.61,958.8,-0.0,"15/02, 18:16:31"
,,,00,26.58,27.96,52.41,958.84,0.0,"15/02, 18:16:42"
,,,00,26.62,27.98,52.41,958.83,0.02,"15/02, 18:16:52"
,,,00,26.58,27.96,52.41,958.82,0.0,"15/02, 18:17:03"
,,,00,26.59,27.93,52.31,958.85,-0.0,"15/02, 18:17:13"
,,,00,26.59,27.92,52.31,958.87,-0.0,"15/02, 18:17:23"
,,,00,26.58,27.87,52.22,958.86,0.11,"15/02, 18:17:34"
,,,00,26.59,27.9,52.12,958.86,0.0,"15/02, 18:17:44"
,,,00,26.56,27.89,52.22,958.89,-0.0,"15/02, 18:17:55"
,,,00,26.59,27.92,52.22,958.87,0.04,"15/02, 18:18:05"
,,,00,26.62,27.96,52.41,958.87,0.0,"15/02, 18:18:16"
,,,00,26.59,27.94,52.41,958.87,-0.0,"15/02, 18:18:26"
,,,00,26.65,27.99,52.31,958.83,-0.0,"15/02, 18:18:36"
,,,00,26.71,28.03,52.31,958.82,0.08,"15/02, 18:18:47"
,,,00,26.74,28.09,52.19,958.88,-0.0,"15/02, 18:18:57"
,,,04,26.8,28.16,52.29,958.87,0.0,"15/02, 18:19:08"
-33.36824166666667,-70.69055833333333,252.2,04,26.71,28.09,51.92,958.84,0.11,"15/02, 18:19:19"
-33.368485,-70.69091833333333,2.6,04,26.66,27.99,51.92,958.85,0.0,"15/02, 18:19:30"
,,,00,26.73,28.04,52.02,958.85,-0.0,"15/02, 18:19:41"
,,,00,26.73,28.07,51.92,958.86,0.09,"15/02, 18:19:52"
-33.36832666666667,-70.69045666666666,475.7,04,26.78,28.16,51.89,958.9,-0.0,"15/02, 18:20:03"
-33.368368333333336,-70.69049333333334,471.8,04,26.81,28.18,51.79,958.9,0.0,"15/02, 18:20:14"
-33.36832833333333,-70.69049333333334,413.4,04,26.85,28.24,51.7,958.91,0.07,"15/02, 18:20:25"
-33.36841666666667,-70.69042666666667,502.3,04,26.89,28.29,51.6,958.85,-0.0,"15/02, 18:20:36"
-33.36852833333333,-70.69035833333334,583.0,04,26.9,28.29,51.5,958.87,-0.0,"15/02, 18:20:58"
,,,00,26.88,28.25,51.5,958.91,0.0,"15/02, 18:21:09"
,,,00,26.85,28.26,51.5,958.92,0.01,"15/02, 18:21:19"
,,,00,26.73,28.08,51.62,958.9,-0.0,"15/02, 18:21:30"
,,,00,26.7,28.07,51.72,958.89,-0.0,"15/02, 18:21:40"
,,,00,26.7,28.05,51.82,958.87,0.0,"15/02, 18:21:50"
,,,00,26.68,28.0,51.92,958.91,0.11,"15/02, 18:22:01"
,,,00,26.65,27.99,52.02,958.89,0.0,"15/02, 18:22:11"
,,,00,26.63,27.91,52.22,958.89,0.0,"15/02, 18:22:22"
,,,00,26.59,27.91,52.22,958.88,0.06,"15/02, 18:22:32"
,,,00,26.58,27.91,52.31,958.88,0.03,"15/02, 18:22:42"
,,,00,26.58,27.89,52.51,958.89,0.0,"15/02, 18:22:53"
,,,00,26.56,27.91,52.51,958.9,0.0,"15/02, 18:23:03"
,,,00,26.63,27.97,52.51,958.93,0.04,"15/02, 18:23:14"
,,,00,26.58,27.92,52.41,958.89,-0.0,"15/02, 18:23:24"
,,,00,26.55,27.88,52.41,958.86,-0.0,"15/02, 18:23:35"
,,,00,26.58,27.94,52.41,958.86,0.07,"15/02, 18:23:46"
,,,00,26.56,27.92,52.41,958.86,0.0,"15/02, 18:23:56"
,,,00,26.47,27.79,52.54,958.9,-0.0,"15/02, 18:24:06"
,,,00,26.43,27.71,52.64,958.88,0.0,"15/02, 18:24:16"
,,,00,26.44,27.71,52.73,958.86,0.04,"15/02, 18:24:27"
,,,00,26.47,27.76,52.73,958.86,0.0,"15/02, 18:24:37"
,,,00,26.53,27.84,52.91,958.86,-0.0,"15/02, 18:24:48"
,,,00,26.55,27.9,52.81,958.91,0.1,"15/02, 18:24:59"
,,,00,26.62,27.96,52.71,958.9,0.0,"15/02, 18:25:09"
,,,00,26.63,27.97,53.01,958.9,0.0,"15/02, 18:25:19"
,,,00,26.6,27.96,52.81,958.89,-0.0,"15/02, 18:25:29"
,,,00,26.66,28.05,52.71,958.85,0.07,"15/02, 18:25:40"
,,,00,26.73,28.1,52.51,958.87,-0.0,"15/02, 18:25:50"
,,,00,26.73,28.07,52.61,958.88,0.0,"15/02, 18:26:01"
,,,00,26.74,28.04,52.29,958.87,0.0,"15/02, 18:26:23"
,,,00,26.75,28.11,52.29,958.88,-0.0,"15/02, 18:26:33"
,,,00,26.78,28.09,52.29,958.85,0.02,"15/02, 18:26:44"
,,,00,26.84,28.22,52.39,958.86,0.0,"15/02, 18:26:55"
,,,00,26.88,28.25,52.39,958.89,-0.0,"15/02, 18:27:05"
,,,00,26.9,28.31,52.39,958.89,0.05,"15/02, 18:27:16"
,,,00,26.95,28.36,52.29,958.93,0.0,"15/02, 18:27:26"
,,,00,27.0,28.41,52.07,958.86,0.0,"15/02, 18:27:37"
,,,00,26.92,28.33,51.99,958.96,0.0,"15/02, 18:27:47"
,,,00,26.99,28.36,51.97,958.91,0.06,"15/02, 18:27:58"
,,,00,26.97,28.36,51.89,958.92,-0.0,"15/02, 18:28:09"
,,,00,26.92,28.24,51.89,958.98,0.0,"15/02, 18:28:20"
,,,00,26.96,28.34,51.89,958.93,0.0,"15/02, 18:28:31"
,,,00,26.96,28.33,51.79,958.95,0.0,"15/02, 18:28:41"
,,,00,26.84,28.25,51.7,958.93,-0.0,"15/02, 18:28:52"
,,,00,26.85,28.26,51.7,958.95,0.03,"15/02, 18:29:02"
,,,00,26.83,28.24,51.7,958.96,0.0,"15/02, 18:29:13"
,,,00,26.78,28.15,51.79,958.92,-0.0,"15/02, 18:29:23"
,,,00,26.8,28.14,51.89,958.9,0.05,"15/02, 18:29:34"
-33.368575,-70.69031666666666,533.8,04,26.81,28.21,51.79,958.94,0.0,"15/02, 18:30:27"
-33.36864833333333,-70.69031333333334,568.7,04,26.85,28.23,51.79,958.96,0.02,"15/02, 18:30:38"
-33.36858333333333,-70.69028166666666,584.3,04,26.81,28.21,51.79,958.97,-0.0,"15/02, 18:30:49"
-33.36829,-70.690035,568.0,04,26.89,28.26,51.89,958.95,0.02,"15/02, 18:31:11"
,,,00,26.9,28.32,51.89,958.97,0.0,"15/02, 18:31:22"
,,,00,26.88,28.29,51.7,958.96,0.0,"15/02, 18:31:32"
,,,00,26.84,28.31,51.7,958.98,-0.0,"15/02, 18:31:42"
,,,00,26.71,28.08,51.72,958.96,0.0,"15/02, 18:31:53"
,,,00,26.74,28.11,51.79,958.93,-0.0,"15/02, 18:32:03"
,,,00,26.65,28.06,51.82,958.93,-0.0,"15/02, 18:32:14"
,,,00,26.62,27.98,51.82,958.95,0.09,"15/02, 18:32:24"
,,,00,26.59,27.96,51.92,958.93,0.0,"15/02, 18:32:34"
,,,00,26.6,27.96,51.92,958.94,-0.0,"15/02, 18:32:44"
,,,00,26.6,27.95,52.02,958.92,0.0,"15/02, 18:32:54"
,,,00,26.68,28.03,51.92,958.95,0.0,"15/02, 18:33:05"
,,,00,26.65,28.03,52.02,958.97,-0.0,"15/02, 18:33:15"
,,,00,26.62,27.97,52.02,958.97,-0.0,"15/02, 18:33:26"
,,,00,26.58,27.92,52.02,958.95,0.07,"15/02, 18:33:37"
,,,00,26.55,27.89,52.12,958.93,0.0,"15/02, 18:33:47"
,,,00,26.51,27.9,52.12,958.91,0.0,"15/02, 18:33:58"
,,,00,26.55,27.93,52.22,958.98,0.07,"15/02, 18:34:08"
,,,00,26.62,27.99,52.31,958.94,0.0,"15/02, 18:34:19"
,,,00,26.48,27.85,52.24,958.92,-0.0,"15/02, 18:34:29"
,,,00,26.47,27.77,52.44,958.91,0.01,"15/02, 18:34:40"
,,,00,26.53,27.86,52.41,958.95,-0.0,"15/02, 18:34:51"
,,,00,26.53,27.88,52.41,958.96,0.0,"15/02, 18:35:01"
,,,00,26.56,27.89,52.51,958.97,-0.0,"15/02, 18:35:11"
,,,00,26.48,27.84,52.44,958.93,0.02,"15/02, 18:35:21"
,,,00,26.52,27.8,52.51,958.94,-0.0,"15/02, 18:35:32"
,,,00,26.58,27.92,52.41,958.89,0.0,"15/02, 18:35:42"
,,,00,26.62,27.98,52.41,958.9,0.05,"15/02, 18:35:52"
,,,00,26.63,28.02,52.41,958.93,0.02,"15/02, 18:36:02"
,,,00,26.62,28.01,52.41,958.97,-0.0,"15/02, 18:36:13"
,,,00,26.66,28.02,52.51,958.97,-0.0,"15/02, 18:36:23"
,,,00,26.71,28.12,52.41,958.94,0.04,"15/02, 18:36:33"
,,,00,26.75,28.15,52.39,958.98,-0.0,"15/02, 18:36:44"
,,,00,26.74,28.14,52.29,958.94,-0.0,"15/02, 18:36:54"
,,,00,26.78,28.19,52.09,958.95,0.08,"15/02, 18:37:05"
,,,00,26.78,28.19,52.09,958.93,0.0,"15/02, 18:37:15"
,,,00,26.74,28.09,51.99,958.93,-0.0,"15/02, 18:37:25"
,,,00,26.77,28.14,51.99,958.92,-0.0,"15/02, 18:37:36"
,,,00,26.81,28.19,51.99,958.92,0.04,"15/02, 18:37:46"
,,,00,26.81,28.25,52.09,958.94,-0.0,"15/02, 18:37:57"
,,,00,26.81,28.24,51.99,958.95,0.0,"15/02, 18:38:07"
,,,00,26.81,28.22,52.09,958.98,0.02,"15/02, 18:38:17"
,,,00,26.73,28.13,52.22,958.97,0.1,"15/02, 18:38:27"
,,,00,26.75,28.1,52.19,958.97,-0.0,"15/02, 18:38:37"
,,,00,26.83,28.23,52.29,958.96,0.0,"15/02, 18:38:48"
,,,00,26.8,28.22,52.19,958.96,0.07,"15/02, 18:38:59"
,,,00,26.83,28.23,52.29,958.96,-0.0,"15/02, 18:39:09"
,,,00,26.9,28.3,52.29,958.97,-0.0,"15/02, 18:39:20"
,,,00,26.92,28.34,52.19,958.98,0.13,"15/02, 18:39:31"
,,,00,26.85,28.3,52.09,958.99,0.0,"15/02, 18:39:42"
,,,00,26.84,28.29,51.99,958.97,-0.0,"15/02, 18:39:52"
,,,00,26.78,28.24,51.99,958.96,0.05,"15/02, 18:40:03"
,,,00,26.84,28.24,52.09,958.99,-0.0,"15/02, 18:40:13"
,,,00,26.84,28.26,52.09,958.97,0.0,"15/02, 18:40:24"
,,,00,26.8,28.12,52.09,958.96,0.0,"15/02, 18:40:34"
,,,00,26.73,28.16,52.12,958.94,0.14,"15/02, 18:40:45"
,,,00,26.77,28.17,52.19,958.96,-0.0,"15/02, 18:40:55"
,,,00,26.71,28.11,52.12,958.99,0.0,"15/02, 18:41:06"
,,,00,26.62,28.05,52.12,958.98,0.05,"15/02, 18:41:17"
,,,00,26.56,27.9,52.22,958.98,-0.0,"15/02, 18:41:27"
,,,00,26.59,27.93,52.31,958.96,-0.0,"15/02, 18:41:38"
,,,00,26.58,27.98,52.22,958.98,0.05,"15/02, 18:41:48"
,,,00,26.52,27.89,52.31,958.94,0.0,"15/02, 18:41:59"
,,,00,26.59,27.89,52.31,958.95,0.0,"15/02, 18:42:09"
,,,00,26.56,27.94,52.41,958.99,0.07,"15/02, 18:42:20"
,,,00,26.55,27.91,52.41,958.98,0.0,"15/02, 18:42:31"
,,,00,26.47,27.81,52.34,958.98,-0.0,"15/02, 18:42:41"
,,,00,26.47,27.82,52.44,958.97,0.03,"15/02, 18:42:52"
,,,00,26.44,27.79,52.44,958.99,0.07,"15/02, 18:43:02"
,,,00,26.33,27.61,52.44,958.94,0.0,"15/02, 18:43:13"
,,,00,26.23,27.48,52.66,958.97,0.01,"15/02, 18:43:24"
,,,00,26.18,27.43,52.86,958.98,0.0,"15/02, 18:43:35"
,,,00,26.19,27.48,52.96,958.99,-0.0,"15/02, 18:43:45"
,,,00,26.22,27.56,53.06,958.98,0.02,"15/02, 18:43:57"
,,,00,26.16,27.45,52.86,958.98,-0.01,"15/02, 18:44:28"
,,,00,26.16,27.41,52.86,959.0,0.09,"15/02, 18:44:38"
,,,00,26.09,27.4,52.86,958.97,-0.0,"15/02, 18:44:49"
,,,00,26.1,27.4,52.86,958.98,0.0,"15/02, 18:44:59"
,,,00,26.13,27.41,52.96,958.99,0.05,"15/02, 18:45:10"
,,,00,26.13,27.46,53.16,959.0,-0.0,"15/02, 18:45:21"
,,,00,26.1,27.43,53.16,959.02,-0.0,"15/02, 18:45:32"
,,,00,26.05,27.36,53.36,959.02,0.1,"15/02, 18:45:42"
,,,00,26.13,27.42,53.36,959.01,0.0,"15/02, 18:45:52"
,,,00,26.13,27.45,53.36,959.04,0.0,"15/02, 18:46:03"
,,,00,26.13,27.4,53.36,959.0,0.02,"15/02, 18:46:13"
,,,00,26.13,27.39,53.36,959.01,-0.0,"15/02, 18:46:24"
,,,00,26.02,27.3,53.45,959.0,0.0,"15/02, 18:46:35"
,,,00,26.05,27.33,53.56,958.97,0.09,"15/02, 18:46:46"
,,,00,26.06,27.38,53.56,959.01,0.0,"15/02, 18:46:57"
,,,00,26.07,27.4,53.66,958.99,0.0,"15/02, 18:47:08"
,,,00,26.15,27.45,53.56,958.96,0.09,"15/02, 18:47:18"
,,,00,26.16,27.46,53.56,958.95,-0.0,"15/02, 18:47:29"
,,,00,26.18,27.5,53.56,959.0,0.0,"15/02, 18:47:40"
,,,00,26.22,27.58,53.66,958.98,0.05,"15/02, 18:47:51"
,,,00,26.25,27.64,53.45,958.96,-0.0,"15/02, 18:48:01"
,,,00,26.22,27.6,53.36,958.98,-0.0,"15/02, 18:48:12"
,,,00,26.23,27.56,53.45,959.02,0.04,"15/02, 18:48:23"
,,,00,26.25,27.61,53.45,959.02,-0.0,"15/02, 18:48:33"
,,,00,26.28,27.65,53.43,959.0,-0.0,"15/02, 18:48:44"
,,,00,26.34,27.71,53.33,958.98,-0.06,"15/02, 18:48:55"
,,,00,26.38,27.76,53.43,959.03,-0.0,"15/02, 18:49:05"
,,,00,26.33,27.71,53.23,959.01,-0.0,"15/02, 18:49:15"
,,,00,26.38,27.74,53.33,958.99,0.0,"15/02, 18:49:26"
,,,00,26.43,27.84,53.13,959.0,0.0,"15/02, 18:49:37"
,,,00,26.43,27.88,53.03,958.98,0.0,"15/02, 18:49:47"
,,,00,26.43,27.86,53.03,959.0,0.0,"15/02, 18:49:57"
,,,00,26.4,27.77,53.03,958.99,0.01,"15/02, 18:50:08"
,,,00,26.34,27.74,53.03,959.01,-0.0,"15/02, 18:50:19"
,,,00,26.43,27.81,53.03,958.99,-0.0,"15/02, 18:50:30"
,,,00,26.4,27.83,53.03,959.01,-0.03,"15/02, 18:50:40"
,,,00,26.44,27.87,53.03,958.99,0.0,"15/02, 18:50:50"
,,,00,26.48,27.9,52.94,958.99,0.0,"15/02, 18:51:00"
,,,00,26.37,27.79,52.84,959.01,-0.0,"15/02, 18:51:11"
,,,00,26.37,27.77,52.84,958.97,-0.0,"15/02, 18:51:22"
,,,00,26.4,27.79,52.94,958.97,-0.0,"15/02, 18:51:33"
,,,00,26.43,27.85,52.94,958.98,0.03,"15/02, 18:51:44"
,,,00,26.47,27.88,53.03,958.99,0.0,"15/02, 18:51:55"
,,,00,26.51,27.93,53.01,958.99,0.0,"15/02, 18:52:05"
,,,00,26.47,27.86,52.94,958.97,0.0,"15/02, 18:52:15"
,,,00,26.52,27.98,53.01,958.98,-0.02,"15/02, 18:52:26"
,,,00,26.48,27.94,52.94,959.03,0.0,"15/02, 18:52:37"
,,,00,26.48,27.95,52.94,959.03,-0.0,"15/02, 18:52:48"
,,,00,26.47,27.95,52.94,959.02,0.0,"15/02, 18:52:59"
,,,00,26.48,27.92,53.03,959.01,-0.0,"15/02, 18:53:10"
,,,00,26.55,27.98,53.01,959.01,0.04,"15/02, 18:53:21"
,,,00,26.56,27.98,53.01,958.99,0.05,"15/02, 18:53:31"
,,,00,26.59,28.05,53.01,959.01,-0.0,"15/02, 18:53:42"
,,,00,26.63,28.06,52.91,959.0,0.0,"15/02, 18:53:52"
,,,00,26.65,28.11,52.91,959.01,0.03,"15/02, 18:54:03"
,,,00,26.71,28.18,52.81,958.96,0.0,"15/02, 18:54:14"
,,,00,26.7,28.18,52.71,958.99,-0.01,"15/02, 18:54:25"
,,,00,26.71,28.18,52.61,959.03,0.0,"15/02, 18:54:36"
,,,00,26.73,28.2,52.51,958.98,0.0,"15/02, 18:54:46"
,,,00,26.77,28.23,52.39,958.98,0.01,"15/02, 18:54:57"
,,,00,26.77,28.18,52.39,958.98,0.07,"15/02, 18:55:08"
,,,00,26.75,28.17,52.39,959.01,0.0,"15/02, 18:55:19"
,,,00,26.71,28.17,52.41,959.02,0.0,"15/02, 18:55:30"
,,,00,26.77,28.23,52.39,959.04,0.0,"15/02, 18:55:41"
,,,00,26.78,28.21,52.39,959.03,0.0,"15/02, 18:55:52"
,,,00,26.78,28.15,52.29,959.02,0.01,"15/02, 18:56:02"
,,,00,26.65,27.99,52.22,959.03,-0.0,"15/02, 18:56:13"
,,,00,26.58,27.99,52.41,959.05,0.0,"15/02, 18:56:24"
,,,00,26.56,27.92,52.51,959.03,-0.0,"15/02, 18:56:46"
,,,00,26.62,27.94,52.61,959.03,-0.0,"15/02, 18:56:57"
,,,00,26.6,27.98,52.61,959.03,0.05,"15/02, 18:57:08"
,,,00,26.56,27.93,52.81,959.01,0.0,"15/02, 18:57:19"
,,,00,26.52,27.9,52.61,959.05,0.0,"15/02, 18:57:30"
,,,00,26.53,27.82,52.51,959.02,0.14,"15/02, 18:57:41"
,,,00,26.53,27.81,52.51,958.99,0.0,"15/02, 18:57:52"
,,,00,26.53,27.89,52.51,959.04,0.0,"15/02, 18:58:02"
,,,00,26.59,27.94,52.51,958.99,0.07,"15/02, 18:58:13"
,,,00,26.59,27.91,52.41,959.05,0.0,"15/02, 18:58:24"
,,,00,26.59,27.96,52.41,959.04,-0.0,"15/02, 18:58:35"
,,,00,26.53,27.83,52.41,959.04,0.01,"15/02, 18:58:46"
,,,00,26.56,27.92,52.51,959.05,-0.0,"15/02, 18:58:56"
,,,00,26.55,27.89,52.41,959.04,0.0,"15/02, 18:59:07"
,,,00,26.48,27.82,52.34,959.05,0.05,"15/02, 18:59:17"
,,,00,26.51,27.8,52.41,959.03,-0.0,"15/02, 18:59:28"
,,,00,26.56,27.89,52.41,959.08,0.0,"15/02, 18:59:39"
,,,00,26.52,27.88,52.41,959.07,0.09,"15/02, 18:59:50"
,,,00,26.47,27.81,52.44,959.06,0.0,"15/02, 19:00:01"
,,,00,26.44,27.81,52.44,959.09,0.0,"15/02, 19:00:12"
,,,00,26.36,27.69,52.44,959.07,0.0,"15/02, 19:00:23"
,,,00,26.4,27.72,52.44,959.07,-0.0,"15/02, 19:00:34"
,,,00,26.4,27.69,52.44,959.08,0.07,"15/02, 19:00:45"
,,,00,26.4,27.69,52.44,959.05,0.04,"15/02, 19:00:55"
,,,00,26.29,27.62,52.54,959.06,0.0,"15/02, 19:01:06"
,,,00,26.33,27.61,52.64,959.08,-0.01,"15/02, 19:01:17"
,,,00,26.26,27.58,52.73,959.11,0.0,"15/02, 19:01:28"
,,,00,26.31,27.63,52.73,959.09,-0.0,"15/02, 19:01:39"
,,,00,26.28,27.64,52.84,959.08,0.07,"15/02, 19:01:50"
,,,00,26.29,27.61,52.84,959.1,-0.0,"15/02, 19:02:01"
,,,00,26.23,27.5,52.96,959.08,0.0,"15/02, 19:02:12"
,,,00,26.22,27.5,53.06,959.08,0.06,"15/02, 19:02:23"
,,,00,26.22,27.53,53.06,959.1,-0.0,"15/02, 19:02:34"
,,,00,26.18,27.5,53.16,959.08,-0.0,"15/02, 19:02:45"
,,,00,26.22,27.5,53.26,959.09,0.0,"15/02, 19:02:56"
,,,00,26.23,27.53,53.26,959.12,-0.0,"15/02, 19:03:07"
,,,00,26.15,27.5,53.26,959.11,0.03,"15/02, 19:03:18"
,,,00,26.16,27.5,53.36,959.12,0.0,"15/02, 19:03:29"
,,,00,26.06,27.41,53.36,959.15,0.0,"15/02, 19:03:40"
,,,00,26.07,27.41,53.45,959.12,0.03,"15/02, 19:03:50"
,,,00,26.0,27.34,53.48,959.08,-0.0,"15/02, 19:04:01"
,,,00,26.0,27.37,53.58,959.07,0.0,"15/02, 19:04:12"
,,,00,26.0,27.34,53.58,959.09,0.08,"15/02, 19:04:23"
,,,00,26.06,27.39,53.56,959.1,-0.0,"15/02, 19:04:34"
,,,00,26.06,27.41,53.66,959.12,0.0,"15/02, 19:04:45"
,,,00,26.02,27.4,53.56,959.11,0.04,"15/02, 19:04:56"
,,,00,26.06,27.42,53.56,959.08,0.0,"15/02, 19:05:07"
,,,00,26.09,27.44,53.66,959.07,0.0,"15/02, 19:05:18"
,,,00,26.1,27.46,53.66,959.08,0.1,"15/02, 19:05:28"
,,,00,26.07,27.41,53.66,959.1,-0.0,"15/02, 19:05:39"
,,,00,26.1,27.44,53.66,959.1,-0.0,"15/02, 19:05:49"
,,,00,26.13,27.47,53.75,959.12,0.06,"15/02, 19:06:00"
,,,00,26.09,27.51,53.75,959.1,0.0,"15/02, 19:06:11"
,,,00,26.16,27.55,53.75,959.11,-0.0,"15/02, 19:06:22"
,,,00,26.21,27.58,53.66,959.11,0.04,"15/02, 19:06:33"
,,,00,26.18,27.51,53.45,959.06,-0.01,"15/02, 19:06:55"
